,date,county,state,fips,cases,deaths
738993,2020-11-17,Siskiyou,California,6093.0,429,1.0
738994,2020-11-17,Solano,California,6095.0,9093,80.0
738995,2020-11-17,Sonoma,California,6097.0,11133,150.0
738996,2020-11-17,Stanislaus,California,6099.0,20610,413.0
738997,2020-11-17,Sutter,California,6101.0,2456,13.0
738998,2020-11-17,Tehama,California,6103.0,1261,19.0
738999,2020-11-17,Trinity,California,6105.0,68,0.0
739000,2020-11-17,Tulare,California,6107.0,19320,301.0
739001,2020-11-17,Tuolumne,California,6109.0,615,8.0
739002,2020-11-17,Ventura,California,6111.0,16691,173.0
739003,2020-11-17,Yolo,California,6113.0,3892,70.0
739004,2020-11-17,Yuba,California,6115.0,1643,10.0
742194,2020-11-18,Alameda,California,6001.0,26676,494.0
742195,2020-11-18,Alpine,California,6003.0,12,0.0
742196,2020-11-18,Amador,California,6005.0,422,16.0
742197,2020-11-18,Butte,California,6007.0,3536,58.0
742198,2020-11-18,Calaveras,California,6009.0,405,21.0
742199,2020-11-18,Colusa,California,6011.0,618,6.0
742200,2020-11-18,Contra Costa,California,6013.0,21758,255.0
742201,2020-11-18,Del Norte,California,6015.0,235,1.0
742202,2020-11-18,El Dorado,California,6017.0,1758,4.0
742203,2020-11-18,Fresno,California,6019.0,34858,463.0
742204,2020-11-18,Glenn,California,6021.0,795,6.0
742205,2020-11-18,Humboldt,California,6023.0,699,9.0
742206,2020-11-18,Imperial,California,6025.0,14431,352.0
742207,2020-11-18,Inyo,California,6027.0,263,16.0
742208,2020-11-18,Kern,California,6029.0,37323,437.0
742209,2020-11-18,Kings,California,6031.0,9708,87.0
742210,2020-11-18,Lake,California,6033.0,792,18.0
742211,2020-11-18,Lassen,California,6035.0,1214,2.0
742212,2020-11-18,Los Angeles,California,6037.0,348420,7335.0
742213,2020-11-18,Madera,California,6039.0,5602,79.0
742214,2020-11-18,Marin,California,6041.0,7467,128.0
742215,2020-11-18,Mariposa,California,6043.0,93,2.0
742216,2020-11-18,Mendocino,California,6045.0,1318,22.0
742217,2020-11-18,Merced,California,6047.0,10749,175.0
742218,2020-11-18,Modoc,California,6049.0,71,0.0
742219,2020-11-18,Mono,California,6051.0,493,2.0
742220,2020-11-18,Monterey,California,6053.0,13280,111.0
742221,2020-11-18,Napa,California,6055.0,2591,17.0
742222,2020-11-18,Nevada,California,6057.0,934,9.0
742223,2020-11-18,Orange,California,6059.0,68816,1528.0
